Chrom	WinStart	WinStop	CMStops	Dark_Inf_Depth	Light_Inf_Depth	EF8N
X	5153790	5161877	12.18705209	1756.5	1313	0.273879924
X	5161878	5171277	12.2465469	2057	1600	0.275333841
X	5171278	5179602	12.29923777	2265	1729	0.296477571
X	5179603	5185595	12.33716888	1204	877	0.236861041
X	5185596	5190329	12.36713147	711	527	0.19469405
X	5190330	5196392	12.40550562	1857	1363	0.245774909
X	5196393	5202231	12.45032913	4970	3091	0.291947039
X	5202232	5212733	12.55383183	6058	3787	0.27301997
X	5212734	5219709	12.62258395	5144	3037	0.280700732
X	5219710	5226116	12.68572828	5697	3200	0.280773712
X	5226117	5230884	12.73271942	1967	1355	0.315494743
X	5230885	5238833	12.81106096	1947	1612.5	0.241553319
X	5238834	5245682	12.87856144	1967	1420.5	0.219255117
X	5245683	5251947	12.94030628	2084	1434.5	0.280494786
X	5251948	5259417	13.01392704	1341	969	0.25508774
X	5259418	5269767	13.11593169	2145	1599	0.311881344
X	5269768	5280682	13.22350472	1395	1150	0.259350683
X	5280683	5295150	13.36609442	1486	1131	0.263546709
X	5295151	5303394	13.43015823	2513	1587.5	0.254952499
X	5303395	5314983	13.48569428	3930.5	2781	0.280864626
X	5314984	5323038	13.52429493	4627	2726	0.311490857
X	5323039	5327072	13.5436264	2397	1374	0.283533811
X	5327073	5331185	13.56333645	1417.5	1005.5	0.279374473
X	5331186	5336347	13.58807345	2093	1601.5	0.327718021
X	5336348	5341877	13.61457395	2128	1499	0.292029894
X	5341878	5347592	13.641961	1656	1357.5	0.31783824
X	5347593	5354603	13.67555866	2003	1641	0.219153748
X	5354604	5361673	13.70943905	2068	1446.5	0.22054355
X	5361674	5368168	13.74056397	1672	1277	0.296483722
X	5368169	5372921	13.76334098	1633.5	1229	0.273565664
X	5372922	5382823	13.8107927	1996.5	1579.5	0.247313269
X	5382824	5387977	13.83549136	1628	1064	0.276744677
X	5387978	5393881	13.86378413	2727.5	2041.5	0.262090753
X	5393882	5397013	13.87879309	2341	1397.5	0.28923341
X	5397014	5401626	13.89634162	1364	1108	0.215639242
X	5401627	5409501	13.91200647	2756.5	1959.5	0.253900951
X	5409502	5415393	13.92372677	1789	1362.5	0.187318471
X	5415394	5423661	13.94017338	557	398	0.129563009
X	5423662	5429898	13.95257994	2338	1703	0.230646927
X	5429899	5437067	13.96684043	2576.5	1888.5	0.235140286
X	5437068	5444797	13.98221685	3501	2543.5	0.253639251
X	5444798	5451086	13.99472686	2549.5	1866.5	0.220431212
X	5451087	5457789	14.00806039	1819.5	1231	0.244389815
X	5457790	5463506	14.01943257	1490.5	1176	0.285097085
X	5463507	5470072	14.03249358	1830.5	1261.5	0.251146466
X	5470073	5474512	14.04132558	1097	929	0.242478103
X	5474513	5478363	14.04898594	1049.5	881.5	0.258253556
X	5478364	5484992	14.06217227	1447	1202	0.235065891
X	5484993	5490924	14.07397213	1831	1265	0.220067869
X	5490925	5499042	14.09012036	1847	1461	0.240987402
X	5499043	5506736	14.11395192	3724.5	2303	0.244164285
X	5506737	5512653	14.13321197	4007	2305.5	0.238736569
X	5512654	5520669	14.15930433	4495	2615	0.253148032
X	5520670	5528987	14.18637971	3201.5	2131.5	0.209210802
X	5528988	5534877	14.20555186	2897	2034	0.213239969
X	5534878	5539591	14.2208961	1298	993.5	0.256719262
X	5539592	5546261	14.24260718	2273.5	1795.5	0.220820081
X	5546262	5553658	14.26668467	4987	2897	0.209774192
X	5553659	5562305	14.29483096	5768	3544	0.220268471
X	5562306	5569845	14.31937392	4167	2624.5	0.174605964
X	5569846	5576352	14.34055443	3278	2200	0.226054344
X	5576353	5582464	14.36044921	4475	2797	0.227146982
X	5582465	5589337	14.38282106	5016	2970	0.243431065
X	5589338	5594427	14.39938919	1585	1238	0.231852534
X	5594428	5599545	14.41604846	3949	2520	0.226114324
X	5599546	5605786	14.44891887	5751	3144	0.225226385
X	5605787	5608370	14.46293722	444	375.5	0.150363062
X	5608371	5613259	14.48946033	2063	1398	0.236516313
X	5613260	5626522	14.56141287	3399.5	2249	0.279945666
X	5626523	5635670	14.61104131	3381	2018	0.187566823
X	5635671	5646863	14.67176398	958.5	556.5	0.249485036
X	5646864	5655960	14.72111574	5386	3239	0.205844469
X	5655961	5666129	14.77628315	4287	2905.5	0.23680875
X	5666130	5670965	14.80251874	2716.5	1660	0.140693369
X	5670966	5677217	14.8364362	4391	2666.5	0.202306041
X	5677218	5686581	14.88723644	5167.5	3272.5	0.20746399
X	5686582	5694025	14.92762058	3533.5	2172	0.217135842
X	5694026	5699401	14.95678569	2507.5	1702	0.203294169
X	5699402	5706498	14.99058705	3407.5	2253	0.205827567
X	5706499	5711811	15.01556727	2704	1880	0.242552347
X	5711812	5716132	15.03588339	1659.5	1288	0.121185502
X	5716133	5722180	15.06431938	2349.5	1833	0.207192116
X	5722181	5729456	15.09852907	2349.5	1757.5	0.20252736
X	5729457	5736482	15.13156333	4130	2483.5	0.147630786
X	5736483	5741649	15.15585711	1959.5	1299	0.143908545
X	5741650	5747609	15.18387934	2025.5	1341	0.095551883
X	5747610	5752433	15.20656042	1929	1420	0.12807543
X	5752434	5758649	15.2357863	2829.5	2021.5	0.176108068
X	5758650	5765347	15.2672784	2493.5	1789	0.152864196
X	5765348	5775886	15.31682979	6426	3761	0.162322084
X	5775887	5783445	15.35237007	2998	2062	0.137292409
X	5783446	5790625	15.3861284	1991.5	1603.5	0.11497454
X	5790626	5804171	15.43963531	4839.5	3313	0.124817434
X	5804172	5810542	15.45403658	4096	2515	0.163688146
X	5810543	5818616	15.47228738	601.5	491.5	0.106891152
X	5818617	5833158	15.50515871	1476.5	1074	0.124204099
X	5833159	5846244	15.53473884	4102	2804.5	0.148408296
X	5846245	5853388	15.55088743	3269	2242	0.17152044
X	5853389	5860144	15.56615897	3861	2604	0.186488152
X	5860145	5866286	15.5800426	1836	1410.5	0.174358396
X	5866287	5872638	15.59440092	1750	1364.5	0.160427675
X	5872639	5877401	15.6051674	1735.5	1234.5	0.19242573
X	5877402	5883606	15.61919343	3021.5	2071	0.187783016
X	5883607	5888705	15.63071942	2040	1387	0.179286098
X	5888706	5895004	15.64495794	2990	2010	0.149021618
X	5895005	5900372	15.65675568	2283	1593	0.154253505
X	5900373	5907101	15.66588198	2699.5	1901.5	0.204258759
X	5907102	5914777	15.67629267	3351	2506	0.177086003
X	5914778	5918900	15.68188455	1424	1013	0.312984292
X	5918901	5924293	15.68919888	2244	1605.5	0.1609325
X	5924294	5933172	15.70124115	3670	2558	0.217523084
X	5933173	5941352	15.7123354	4888	2839	0.198179712
X	5941353	5949290	15.72310142	3392	2293.5	0.204297546
X	5949291	5957444	15.73416041	3854	2509	0.159161111
X	5957445	5966053	15.74583649	3637	2448	0.162320994
X	5966054	5971842	15.7536879	1612	1079	0.235226165
X	5971843	5979464	15.76402535	2798	1801	0.167521624
X	5979465	5990170	15.77854552	5486.5	3440	0.177716113
X	5990171	5996930	15.78771387	3698	2616.5	0.196932565
X	5996931	6007593	15.8069815	3593	2219	0.150303578
X	6007594	6017003	15.82569976	2556	1852	0.168845212
X	6017004	6024653	15.84091705	3662	2448	0.216537961
X	6024654	6033140	15.85779929	2367	1683.5	0.182918566
X	6033141	6040424	15.87228854	3161	2028.5	0.247572853
X	6040425	6050146	15.89162742	3270.5	2323.5	0.190528767
X	6050147	6058151	15.90755087	2645.5	1967.5	0.142917966
X	6058152	6065206	15.92158459	2123	1529	0.122250111
X	6065207	6080535	15.95207686	2560	1815	0.197030054
X	6080536	6088718	15.96835438	2077	1498	0.19501749
X	6088719	6093774	15.97841172	2230	1595	0.202771789
X	6093775	6098515	15.98784246	2276	1493.5	0.192049404
X	6098516	6101547	15.9963914	747.5	545.5	0.089555618
X	6101548	6108239	16.02059439	1477	1105	0.175565446
X	6108240	6112584	16.03630898	2363	1610.5	0.100797247
X	6112585	6118344	16.0571412	3966.5	2140.5	0.149519883
X	6118345	6126800	16.08772406	4411	2693	0.173965261
X	6126801	6135716	16.11997061	2930	2060	0.149922137
X	6135717	6144153	16.15048475	8741	4928	0.128765489
X	6144154	6153906	16.18575848	4368	2716.5	0.159511923
X	6153907	6165118	16.22630898	3586	2486	0.147149171
X	6165119	6178667	16.27531172	4895.5	2831	0.091306692
X	6178668	6191155	16.32047714	9189	5547	0.094477489
X	6191156	6197905	16.3448899	4388.5	2501	0.128141043
X	6197906	6202549	16.35799826	2154	1449.5	0.139394818
X	6202550	6207296	16.36829936	1761	1331	0.118787487
X	6207297	6214096	16.38305552	2707	2046	0.117580162
X	6214097	6219936	16.39572846	4731.5	2892.5	0.11309644
X	6219937	6232228	16.42240238	3296.5	2085.5	0.066870491
X	6232229	6240278	16.43987107	2446	1747	0.051811041
X	6240279	6248758	16.45827287	2224.5	1486	-0.01258356
X	6248759	6256499	16.47507102	3033	2111.5	0.097633782
X	6256500	6266234	16.49619619	6792	4183	0.019334787
X	6266235	6272098	16.50892121	2064.5	1520	0.066486548
X	6272099	6279227	16.52439131	1668.5	1189.5	-0.007633184
X	6279228	6292511	16.5532179	3054.5	2320	0.018800349
X	6292512	6300470	16.5754612	1902	1406.5	0.105586033
X	6300471	6306661	16.65438956	3042	2060	0.098632487
X	6306662	6315629	16.76872158	2430	1822	0.086423129
X	6315630	6322744	16.85942991	2181	1623.5	0.090583907
X	6322745	6334481	17.00906359	1798	1357.5	0.134742015
X	6334482	6347628	17.1766732	1822	1376.5	0.111555453
X	6347629	6353831	17.25575455	1847.5	1391.5	0.087879748
X	6353832	6366074	17.41183917	3871	2466	0.135243804
X	6366075	6378653	17.57220741	1559	1183	0.145851271
X	6378654	6385528	17.65985601	3067	1959	0.112715207
X	6385529	6392617	17.75023287	1979	1372	0.112400918
X	6392618	6399273	17.83508946	2013.5	1480.5	0.077172998
X	6399274	6405221	17.86607311	1457.5	1019	0.11384663
X	6405222	6411140	17.89069149	1542	1181.5	0.098748078
X	6411141	6419119	17.92387783	2812	1779	0.122314175
X	6419120	6424240	17.94517715	4624	2682.5	0.065485825
X	6424241	6428357	17.96230063	1713	1198	0.152469531
X	6428358	6434427	17.98754704	2940	1819	0.086491762
X	6434428	6438665	18.00517378	1100	715	0.124425866
X	6438666	6444663	18.03012073	1598	1248.5	0.096043802
X	6444664	6452461	18.06255426	5119	3376	0.124111146
X	6452462	6467630	18.12564533	4189	2507	0.177635326
X	6467631	6477085	18.16497067	6337	3959	0.154666575
X	6477086	6487252	18.20725737	2205	1552	0.164510427
X	6487253	6493490	18.23320253	3706.5	2335.5	0.136708271
X	6493491	6502996	18.27084378	1438	1114.5	0.165073283
X	6502997	6509948	18.29535853	2319.5	1810	0.171691554
X	6509949	6516759	18.31937608	1882	1510.5	0.14520005
X	6516760	6522476	18.33953586	1569	1188.5	0.111441546
X	6522477	6530895	18.36922368	2857.5	2026	0.122519076
X	6530896	6538051	18.3944578	1819.5	1360.5	0.139048174
X	6538052	6544620	18.41762198	4783	2932.5	0.137655478
X	6544621	6552725	18.44620254	3154	2151	0.093713002
X	6552726	6559628	18.47054451	2076	1546.5	0.147506167
X	6559629	6567225	18.49733372	2171	1537	0.188246523
X	6567226	6573936	18.52099863	5542	3334	0.157516611
X	6573937	6580303	18.54345051	4920	2917	0.196554956
X	6580304	6589208	18.5748521	4453	2706	0.16947669
X	6589209	6604428	18.6269208	2546.5	1761	0.169391239
X	6604429	6613962	18.65709226	4067.5	2493	0.183872387
X	6613963	6622226	18.68324466	3251	2148	0.13028272
X	6622227	6628098	18.70182729	2018	1563.5	0.178099291
X	6628099	6635229	18.72439417	1832.5	1493.5	0.191393895
X	6635230	6640914	18.74238502	2536	1961	0.156729282
X	6640915	6648359	18.7659456	2692	1832	0.150884242
X	6648360	6664967	18.81850356	5686	3803	0.171620631
X	6664968	6674042	18.84722246	5288.5	3541	0.152115807
X	6674043	6682533	18.87409323	4716	2849	0.182220655
X	6682534	6689488	18.89610314	2384.5	1779.5	0.180735381
X	6689489	6697814	18.92245175	1771	1313	0.147960122
X	6697815	6707145	18.98234437	4313	2706	0.178820713
X	6707146	6714191	19.03458515	5408	3155	0.170206702
X	6714192	6724845	19.11357653	7911	4620	0.159827775
X	6724846	6734921	19.18828247	6338	3771	0.169113634
X	6734922	6740827	19.23207101	3658	2112	0.161411634
X	6740828	6751151	19.30861569	4705	2920.5	0.186471065
X	6751152	6766690	19.42382566	3260.5	2401.5	0.152803748
X	6766691	6778150	19.50879292	3580.5	2283.5	0.201443448
X	6778151	6784585	19.55650359	2149	1561	0.182612948
X	6784586	6791232	19.60578609	3077	2248	0.173071604
X	6791233	6795935	19.64065529	853	729	0.231984531
X	6795936	6801593	19.67828403	1355	1084	0.159407528
X	6801594	6807875	19.70782021	1678.5	1302.5	0.206110251
X	6807876	6813649	19.73496793	1823	1480.5	0.248892337
X	6813650	6819397	19.7619934	1276.5	1023.5	0.226179101
X	6819398	6823799	19.78269036	893.5	727	0.098000234
X	6823800	6830375	19.81360885	2478	1672.5	0.181627608
X	6830376	6835954	19.83983973	1592.5	1284	0.210058173
X	6835955	6843529	19.87545523	2052.5	1557.5	0.231462037
X	6843530	6848464	19.89865821	1016	762	0.222643405
X	6848465	6855654	19.93246355	1308	993.5	0.205621269
X	6855655	6861349	19.95923983	4612	2640	0.212873546
X	6861350	6866834	19.98502875	3799.5	2289.5	0.220184983
X	6866835	6873557	20.01663839	2570	1875	0.163066428
X	6873558	6881615	20.05452483	1945	1509	0.207387111
X	6881616	6887037	20.08001754	2308	1689	0.182526208
X	6887038	6896599	20.12497536	3062.5	2254	0.213330289
X	6896600	6904308	20.15343048	2608	1914	0.224348753
X	6904309	6910535	20.17144746	4439	2868	0.196704581
X	6910536	6916520	20.18876424	1261.5	931	0.198524123
X	6916521	6928850	20.22443943	2263.5	1676	0.217314742
X	6928851	6934303	20.24021694	2272	1770	0.190098276
X	6934304	6939532	20.25534634	2502	1674	0.175697883
X	6939533	6944239	20.26896541	1660	1172	0.200151664
X	6944240	6949222	20.28338304	1238	970	0.191672048
X	6949223	6954202	20.297792	1615	1181.5	0.217196879
X	6954203	6959361	20.31271887	1560	1203	0.205709373
X	6959362	6964244	20.32684716	1266	935	0.162485639
X	6964245	6970645	20.34536759	2046.5	1317.5	0.150153674
X	6970646	6983306	20.38200048	1830	1445	0.228244723
X	6983307	6993270	20.41082996	2125	1739.5	0.248660984
X	6993271	6999691	20.42940825	4381.5	2721.5	0.212891088
X	6999692	7005146	20.44193454	3299	1989	0.177919606
X	7005147	7010144	20.45323222	1019	849	0.190253457
X	7010145	7013153	20.46003389	636	505	0.266986103
X	7013154	7028443	20.49459603	1834.5	1362	0.213777024
X	7028444	7036552	20.51292595	2990.5	2200.5	0.221968667
X	7036553	7043138	20.52781321	1382.5	1027	0.243677289
X	7043139	7050568	20.54460828	2917	2054.5	0.218569029
X	7050569	7057881	20.56113889	1971	1494.5	0.214509589
X	7057882	7065622	20.57863696	2359	1751	0.230961703
X	7065623	7071378	20.59164806	2232.5	1546	0.233296656
X	7071379	7078854	20.60854712	2830	2087.5	0.176707199
X	7078855	7085209	20.62291222	2060	1584	0.244931896
X	7085210	7092487	20.63936371	2519	1814.5	0.229910243
X	7092488	7102653	20.65946479	3139	2314	0.215011429
X	7102654	7112065	20.67052793	2404	1824	0.169636109
X	7112066	7119418	20.67917086	2018	1494	0.196224447
X	7119419	7130467	20.69215818	3048.5	2162	0.183501599
X	7130468	7140359	20.70378552	3380.5	1925	0.176244453
X	7140360	7146040	20.71046314	1662	1275	0.179095795
X	7146041	7152547	20.71811165	1908	1426	0.170437077
X	7152548	7159610	20.72641371	2388.5	1577.5	0.19221109
X	7159611	7165298	20.73309955	2103.5	1468	0.267384847
X	7165299	7170863	20.73964082	1756	1268	0.223071456
X	7170864	7177821	20.74781945	3749	2126.5	0.208876231
X	7177822	7185433	20.75676682	3135.5	2195	0.221063759
X	7185434	7190710	20.76296956	1784	1242.5	0.243769538
X	7190711	7198391	20.77199803	2758	1974	0.1989886
X	7198392	7209441	20.79352289	3560	2207	0.201893217
X	7209442	7216893	20.80902011	1978.5	1520	0.208127471
X	7216894	7225369	20.82664685	3051	2154	0.255907337
X	7225370	7231059	20.83847981	920.5	730.5	0.196913905
X	7231060	7237505	20.85188495	1317.5	1073.5	0.213994167
X	7237506	7244011	20.86541486	1059	1065	0.181144603
X	7244012	7250715	20.87935654	1128.5	949	0.225836108
X	7250716	7259481	20.89758636	1871.5	1379.5	0.187846729
X	7259482	7266580	20.91234948	1294.5	977.5	0.174890117
X	7266581	7273737	20.92723322	1031	855	0.159477663
X	7273738	7281375	20.94311724	1253	947	0.168799492
X	7281376	7289963	20.9609769	1660	1297	0.189346511
X	7289964	7303787	20.98595888	1872	1425	0.192169112
X	7303788	7309190	20.99182119	605	455	0.211440338
X	7309191	7314484	20.99756524	940	772	0.195482657
X	7314485	7320944	21.00457442	1516	1242	0.188968687
X	7320945	7329374	21.01372107	2157.5	1651.5	0.144007605
X	7329375	7336367	21.02130855	766.5	639	0.289835051
X	7336368	7342864	21.02835788	1183.5	908	0.198389635
X	7342865	7349294	21.0353345	1126	884	0.216366351
X	7349295	7358078	21.04486524	1726	1284	0.163627
X	7358079	7364352	21.05167261	908	758	0.178529552
X	7364353	7371378	21.0592959	1020	802.5	0.196183291
X	7371379	7382149	21.07098256	1671	1233	0.144842826
X	7382150	7392012	21.08168403	1832	1377.5	0.16633373
X	7392013	7400839	21.09118556	1407.5	1157.5	0.105377875
X	7400840	7413213	21.10349267	1716	1381	0.20588357
X	7413214	7420269	21.11051053	1204.5	959	0.15503187
X	7420270	7428017	21.11821664	1844	1404	0.20930839
X	7428018	7437951	21.12809694	1644.5	1245	0.208090191
X	7437952	7445275	21.13538134	1271.5	985.5	0.134142822
X	7445276	7454002	21.14406117	2339	1821	0.166363637
X	7454003	7464060	21.15406479	2179.5	1654	0.177633832
X	7464061	7475383	21.16532658	2510	2050	0.184361659
X	7475384	7486636	21.17651875	951	778.5	0.155944808
X	7486637	7499147	21.18896211	2051.5	1695	0.190375203
X	7499148	7515765	21.20691564	2009.5	1565.5	0.136213611
X	7515766	7530820	21.22325049	2910	2191.5	0.137330848
X	7530821	7547253	21.24108049	2650.5	2072.5	0.154642273
X	7547254	7561187	21.25619904	3297	2195	0.181353307
X	7561188	7575736	21.27198488	2781	1907.5	0.154397988
X	7575737	7585332	21.28239665	1940	1247	0.130637102
X	7585333	7596037	21.2940117	1054	853.5	0.131998137
X	7596038	7607799	21.32369763	2500	1827	0.212674647
X	7607800	7614902	21.34681814	2182.5	1528	0.15473183
X	7614903	7622114	21.37029345	4916	2977	0.18960098
X	7622115	7632850	21.40523951	3826	2488	0.166354474
X	7632851	7639437	21.42668042	1543	1127	0.201303769
X	7639438	7646368	21.44924107	2092.5	1526	0.153167729
X	7646369	7652675	21.46977057	1302.5	1052	0.157121544
X	7652676	7659136	21.49080135	1595.5	1239	0.100561557
X	7659137	7667230	21.51714761	2719	1925	0.125886118
X	7667231	7676160	21.54621507	1997	1410	0.192187858
X	7676161	7682459	21.56671853	1560	1057	0.120643895
X	7682460	7686971	21.58140525	1157.5	912.5	0.197138309
X	7686972	7693405	21.60234814	1903.5	1340.5	0.17482485
X	7693406	7702436	21.62822027	1912.5	1560	0.166388089
X	7702437	7718085	21.65651919	1844	1334	0.200348298
X	7718086	7725647	21.67019395	1798	1328	0.133704332
X	7725648	7733434	21.68427559	2041	1585	0.163629159
X	7733435	7739247	21.69478755	844.5	631.5	0.137263496
X	7739248	7746713	21.70828871	1722	1182.5	0.112969614
X	7746714	7752609	21.71895076	2776.5	1926	0.191458042
X	7752610	7759606	21.7316038	2817.5	1999.5	0.141014367
X	7759607	7767224	21.74537983	6495.5	4113	0.152555226
X	7767225	7772598	21.75509792	3110	1958.5	0.185740503
X	7772599	7778867	21.76643448	3567.5	2371	0.161886522
X	7778868	7790993	21.78836257	5219	3306	0.187815474
X	7790994	7803831	21.81227098	2839.5	1778	0.176559565
X	7803832	7827870	21.86008907	4533	3273	0.186172795
X	7827871	7851616	21.90732433	6106	3985	0.182229821
X	7851617	7866564	21.93705871	4535	3137	0.184371687
X	7866565	7873323	21.95050363	2157	1646.5	0.187942423
X	7873324	7880853	21.96548222	2505	1598	0.119522831
X	7880854	7884964	21.97365977	1596	1045	0.195443119
X	7884965	7893101	21.98984579	2143	1726.5	0.165427583
X	7893102	7899029	22.0016377	1872	1375	0.113161175
X	7899030	7905004	22.01533294	1554	1144.5	0.146324244
X	7905005	7909893	22.02682629	1243	796	0.175891156
X	7909894	7916009	22.04120414	2402.5	1664.5	0.169518702
X	7916010	7921848	22.0549308	2586.5	1613	0.124066874
X	7921849	7937991	22.09288071	4953.5	3084	0.137142265
X	7937992	7958540	22.1411885	4023	2646	0.150319046
X	7958541	7967200	22.16154694	4620	2840.5	0.147070793
X	7967201	7974069	22.17769499	5126	3190	0.159218765
X	7974070	7980146	22.19198115	2545.5	1701.5	0.15817023
X	7980147	7991181	22.21792288	1966.5	1389.5	0.195300895
X	7991182	7999676	22.23789342	6115	3621	0.14953058
X	7999677	8005805	22.2433789	1318.5	1010.5	0.139266637
X	8005806	8013678	22.24978562	3547	2339	0.175901808
X	8013679	8020390	22.25524757	3594	2345.5	0.128918236
X	8020391	8029231	22.26244201	4519.5	2875	0.154235573
X	8029232	8040584	22.27168061	6761	4110	0.163167794
X	8040585	8046864	22.27679102	4434	2565	0.134751078
X	8046865	8053465	22.28216264	4730	2647	0.178088572
X	8053466	8058581	22.28632583	3351.5	1897.5	0.190674315
X	8058582	8066001	22.29236392	5531.5	3118	0.131517955
X	8066002	8072597	22.29773147	4145	2617	0.119782702
